x-axis,1
second,Volt
-570.61500E-06,+23.64768705E-03
-570.59000E-06,+22.05772884E-03
-570.56500E-06,+23.81505107E-03
-570.54000E-06,+25.40500928E-03
-570.51500E-06,+21.89036482E-03
-570.49000E-06,+22.22509286E-03
-570.46500E-06,+25.40500928E-03
-570.44000E-06,+25.40500928E-03
-570.41500E-06,+27.16233150E-03
-570.39000E-06,+25.23764526E-03
-570.36500E-06,+22.05772884E-03
-570.34000E-06,+23.81505107E-03
-570.31500E-06,+23.64768705E-03
-570.29000E-06,+22.05772884E-03
-570.26500E-06,+23.81505107E-03
-570.24000E-06,+21.89036482E-03
-570.21500E-06,+23.98241509E-03
-570.19000E-06,+25.23764526E-03
-570.16500E-06,+23.81505107E-03
-570.14000E-06,+23.64768705E-03
-570.11500E-06,+23.81505107E-03
-570.09000E-06,+23.64768705E-03
-570.06500E-06,+22.05772884E-03
-570.04000E-06,+25.57237330E-03
-570.01500E-06,+28.75228971E-03
-569.99000E-06,+26.99496749E-03
-569.96500E-06,+25.40500928E-03
-569.94000E-06,+25.40500928E-03
-569.91500E-06,+21.89036482E-03
-569.89000E-06,+20.46777063E-03
-569.86500E-06,+23.81505107E-03
-569.84000E-06,+27.16233150E-03
-569.81500E-06,+25.23764526E-03
-569.79000E-06,+25.57237330E-03
-569.76500E-06,+28.75228971E-03
-569.74000E-06,+28.75228971E-03
-569.71500E-06,+26.99496749E-03
-569.69000E-06,+27.16233150E-03
-569.66500E-06,+26.99496749E-03
-569.64000E-06,+23.64768705E-03
-569.61500E-06,+23.81505107E-03
-569.59000E-06,+25.40500928E-03
-569.56500E-06,+25.40500928E-03
-569.54000E-06,+23.64768705E-03
-569.51500E-06,+23.81505107E-03
-569.49000E-06,+25.40500928E-03
-569.46500E-06,+25.40500928E-03
-569.44000E-06,+23.64768705E-03
-569.41500E-06,+25.57237330E-03
-569.39000E-06,+28.75228971E-03
-569.36500E-06,+28.75228971E-03
-569.34000E-06,+25.23764526E-03
-569.31500E-06,+25.57237330E-03
-569.29000E-06,+28.75228971E-03
-569.26500E-06,+28.75228971E-03
-569.24000E-06,+25.23764526E-03
-569.21500E-06,+23.81505107E-03
-569.19000E-06,+27.16233150E-03
-569.16500E-06,+25.23764526E-03
-569.14000E-06,+23.81505107E-03
-569.11500E-06,+21.89036482E-03
-569.09000E-06,+20.46777063E-03
-569.06500E-06,+22.05772884E-03
-569.04000E-06,+23.81505107E-03
-569.01500E-06,+25.40500928E-03
-568.99000E-06,+25.40500928E-03
